pivot,inflection,P-I similarity
desprender,desprenderá,0.40864808132779484
desprender,desprenderemos,0.4117520940627579
desprender,desprenderán,0.4179552725530168
observar,observo,0.42655934316778965
observar,observas,0.3546086788052534
observar,observa,0.6303516367937758
observar,observa,0.6303516367937758
observar,observamos,0.5572505197188641
observar,observáis,0.28899679312510596
observar,observan,0.6338266040570121
observar,observaba,0.5162657600485201
observar,observaba,0.5162657600485201
observar,observaba,0.5162657600485201
observar,observábamos,0.38776263149062373
observar,observaban,0.5248469739009818
observar,observaré,0.22953598307395562
observar,observarás,0.407717877975879
observar,observará,0.42154064849655204
observar,observará,0.42154064849655204
observar,observaremos,0.5439586866917776
observar,observaréis,0.37219365830810003
observar,observarán,0.42396791142332324
agravar,agravo,0.4699660924307838
agravar,agrava,0.6811092079317732
agravar,agrava,0.6811092079317732
agravar,agravan,0.6719931578445086
agravar,agravaba,0.5311051873198173
agravar,agravaba,0.5311051873198173
agravar,agravaba,0.5311051873198173
agravar,agravaban,0.5685596548239776
agravar,agravará,0.6370502812669
agravar,agravará,0.6370502812669
agravar,agravarán,0.600182290070399
mercadear,mercadeo,0.6052595488838025
mercadear,mercadea,0.5167957136719631
mercadear,mercadea,0.5167957136719631
mercadear,mercadean,0.47978977640296083
mercadear,mercadeaba,0.40652349666938314
mercadear,mercadeaba,0.40652349666938314
mercadear,mercadeaba,0.40652349666938314
mercadear,mercadeaban,0.43380843252102996
recalar,recalo,0.6388201228829544
recalar,recala,0.6921301976315026
recalar,recala,0.6921301976315026
recalar,recalamos,0.28936480879000226
recalar,recalan,0.4525655740176573
recalar,recalaba,0.5690444952614456
recalar,recalaba,0.5690444952614456
recalar,recalaba,0.5690444952614456
recalar,recalaban,0.4705757148385781
recalar,recalará,0.5223475287659656
recalar,recalará,0.5223475287659656
recalar,recalarán,0.39575346482365403
ensangrentar,ensangrienta,0.6817357527241344
ensangrentar,ensangrienta,0.6817357527241344
ensangrentar,ensangrientan,0.6632576408349145
ensangrentar,ensangrentaba,0.6039867213705946
ensangrentar,ensangrentaba,0.6039867213705946
ensangrentar,ensangrentaba,0.6039867213705946
ensangrentar,ensangrentaban,0.593323562534016
trotar,trota,0.586581682580767
trotar,trota,0.586581682580767
trotar,trotan,0.5641426827643141
trotar,trotaba,0.5768076181030352
trotar,trotaba,0.5768076181030352
trotar,trotaba,0.5768076181030352
trotar,trotaban,0.4511685611864751
proscribir,proscribe,0.5516017903913645
proscribir,proscribe,0.5516017903913645
proscribir,proscribimos,0.44260744263485774
proscribir,proscriben,0.5788798846239444
proscribir,proscribía,0.5958153710113356
proscribir,proscribía,0.5958153710113356
proscribir,proscribía,0.5958153710113356
proscribir,proscribían,0.585172720835669
proscribir,proscribirá,0.5239658443919271
proscribir,proscribirá,0.5239658443919271
herborizar,herboriza,0.7331722080852676
herborizar,herboriza,0.7331722080852676
titularizar,titularizo,0.5175741923025411
intervenir,intervengo,0.3648328932226441
intervenir,intervienes,0.3681679032656937
intervenir,interviene,0.5435027088746297
intervenir,interviene,0.5435027088746297
intervenir,intervenimos,0.38465656808303406
intervenir,intervienen,0.41722098526746243
intervenir,intervenía,0.4729824889155947
intervenir,intervenía,0.4729824889155947
intervenir,intervenía,0.4729824889155947
intervenir,intervenían,0.36492000820276094
intervenir,intervendré,0.40503177708422744
intervenir,intervendrá,0.5587163672525367
intervenir,intervendrá,0.5587163672525367
intervenir,intervendremos,0.48248954516491627
intervenir,intervendrán,0.3950873034089468
socorrer,socorro,0.5880393775218733
socorrer,socorre,0.5331740320336461
socorrer,socorre,0.5331740320336461
socorrer,socorren,0.5977497995917967
socorrer,socorría,0.4871344824428592
socorrer,socorría,0.4871344824428592
socorrer,socorría,0.4871344824428592
socorrer,socorrían,0.5777907919758303
socorrer,socorreré,0.41738389933383435
socorrer,socorrerá,0.4941822687640437
socorrer,socorrerá,0.4941822687640437
atener,atengo,0.4521211477665832
atener,atiene,0.407002195153638
atener,atiene,0.407002195153638
atener,atenemos,0.3580043040468881
atener,atienen,0.4962229289938942
atener,atenía,0.3337766563061699
atener,atenía,0.3337766563061699
atener,atenía,0.3337766563061699
atener,atenían,0.3781453934765058
atener,atendré,0.4608166177815616
atener,atendrá,0.47787181790322353
atener,atendrá,0.47787181790322353
atener,atendremos,0.5617671015923735
atener,atendrán,0.4975550864764231
judaizar,judaízan,0.4541347876951183
judaizar,judaizaban,0.48779545013868353
desacelerar,desacelera,0.5591543338647386
desacelerar,desacelera,0.5591543338647386
desacelerar,desaceleran,0.5683041400338837
desacelerar,desaceleraba,0.6107530539845795
desacelerar,desaceleraba,0.6107530539845795
desacelerar,desaceleraba,0.6107530539845795
desacelerar,desacelerará,0.5449563642411216
desacelerar,desacelerará,0.5449563642411216
desacelerar,desacelerarán,0.5785290799580336
chantajear,chantajea,0.6773567976325645
chantajear,chantajea,0.6773567976325645
chantajear,chantajean,0.5505792999382427
chantajear,chantajeaba,0.6057176709756626
chantajear,chantajeaba,0.6057176709756626
chantajear,chantajeaba,0.6057176709756626
chantajear,chantajeaban,0.42518102422368353
mechar,mechas,0.41012964680199415
mechar,mecha,0.3656625511494509
mechar,mecha,0.3656625511494509
reprimir,reprimo,0.305586398639474
reprimir,reprime,0.5455437413569221
reprimir,reprime,0.5455437413569221
reprimir,reprimimos,0.2487825287064903
reprimir,reprimen,0.4891308492800541
reprimir,reprimía,0.4958437608582167
reprimir,reprimía,0.4958437608582167
reprimir,reprimía,0.4958437608582167
reprimir,reprimían,0.4944113088145322
reprimir,reprimirá,0.48658311398965126
reprimir,reprimirá,0.48658311398965126
reprimir,reprimirán,0.45222530069709377
recircular,recircula,0.8026108428307493
recircular,recircula,0.8026108428307493
recircular,recirculan,0.8314217575983166
ameritar,amerito,0.5665437107891538
ameritar,amerita,0.5646713850105507
ameritar,amerita,0.5646713850105507
ameritar,ameritan,0.5531799209971313
ameritar,ameritaba,0.5338276219392036
ameritar,ameritaba,0.5338276219392036
ameritar,ameritaba,0.5338276219392036
ameritar,ameritaban,0.65500359061838
ameritar,ameritará,0.5985619657578607
ameritar,ameritará,0.5985619657578607
espiritualizar,espiritualiza,0.810124991919559
espiritualizar,espiritualiza,0.810124991919559
tuitear,tuiteo,0.6527871246839558
tuitear,tuitea,0.6335699149114767
tuitear,tuitea,0.6335699149114767
tuitear,tuiteamos,0.4439704356092601
tuitear,tuitean,0.54764314418304
tuitear,tuiteaba,0.5331225408273286
tuitear,tuiteaba,0.5331225408273286
tuitear,tuiteaba,0.5331225408273286
tuitear,tuiteaban,0.569604839809602
tuitear,tuiteará,0.59365924055475
tuitear,tuiteará,0.59365924055475
pitchear,pitcheo,0.5202762127646567
reforestar,reforesta,0.6513418380470886
reforestar,reforesta,0.6513418380470886
reforestar,reforestan,0.610086690655308
reforestar,reforestará,0.6617945572191494
reforestar,reforestará,0.6617945572191494
reforestar,reforestarán,0.6340087037403023
importar,importo,0.2099797138662688
importar,importas,0.30893782733735353
importar,importa,0.5629330263724498
importar,importa,0.5629330263724498
importar,importamos,0.4298843545235742
importar,importan,0.5047312042896507
importar,importaba,0.41238780492734617
importar,importaba,0.41238780492734617
importar,importaba,0.41238780492734617
importar,importábamos,0.47938791579214346
importar,importaban,0.39503761181108454
importar,importará,0.4887433167474694
importar,importará,0.4887433167474694
importar,importaremos,0.4843060968022298
importar,importarán,0.502414200611032
plantear,planteo,0.5783855648485613
plantear,planteas,0.382651590319231
plantear,plantea,0.7115814455641424
plantear,plantea,0.7115814455641424
plantear,planteamos,0.5983545560887781
plantear,plantean,0.6769836696611483
plantear,planteaba,0.5799389782202435
plantear,planteaba,0.5799389782202435
plantear,planteaba,0.5799389782202435
plantear,planteábamos,0.5041516848121964
plantear,planteaban,0.5629956670934815
plantear,plantearé,0.5676151546387661
plantear,planteará,0.6424787979800645
plantear,planteará,0.6424787979800645
plantear,plantearemos,0.5778719033690985
plantear,plantearán,0.6054408439784932
detentar,detento,0.5193665252141079
detentar,detenta,0.6078794566312579
detentar,detenta,0.6078794566312579
detentar,detentan,0.6259638564894584
detentar,detentaba,0.5871223489993606
detentar,detentaba,0.5871223489993606
detentar,detentaba,0.5871223489993606
detentar,detentaban,0.6505638983365392
detentar,detentará,0.5881319567275975
detentar,detentará,0.5881319567275975
exhibir,exhibo,0.28581164616929156
exhibir,exhibes,0.363428104911535
exhibir,exhibe,0.5698908005908514
exhibir,exhibe,0.5698908005908514
exhibir,exhibimos,0.47695756457358307
exhibir,exhiben,0.5549106356830454
exhibir,exhibía,0.5567281908596929
exhibir,exhibía,0.5567281908596929
exhibir,exhibía,0.5567281908596929
exhibir,exhibían,0.5107005922777563
exhibir,exhibirá,0.46290192698333543
exhibir,exhibirá,0.46290192698333543
exhibir,exhibiremos,0.3759813646376402
exhibir,exhibirán,0.46231135639173915
sentenciar,sentencio,0.5700082990871742
sentenciar,sentencias,0.2995216902417088
sentenciar,sentencia,0.37503950390596485
sentenciar,sentencia,0.37503950390596485
sentenciar,sentencian,0.3871448293363231
sentenciar,sentenciaba,0.5406648833657469
sentenciar,sentenciaba,0.5406648833657469
sentenciar,sentenciaba,0.5406648833657469
sentenciar,sentenciaban,0.6463257608367525
sentenciar,sentenciará,0.4693373878661691
sentenciar,sentenciará,0.4693373878661691
sentenciar,sentenciarán,0.5102760936843574
chiflar,chiflo,0.4708304974480628
chiflar,chifla,0.6299020063364426
chiflar,chifla,0.6299020063364426
chiflar,chiflan,0.6430243521642405
chiflar,chiflaba,0.6658967777273599
chiflar,chiflaba,0.6658967777273599
chiflar,chiflaba,0.6658967777273599
chiflar,chiflaban,0.7149856385289648
rastrar,rastro,0.4189066931316445
rastrar,rastras,0.4432131000346371
rastrar,rastra,0.5908816451578882
rastrar,rastra,0.5908816451578882
oprimir,oprimo,0.42464705960797344
oprimir,oprimes,0.4484506875032619
oprimir,oprime,0.6322664726120957
oprimir,oprime,0.6322664726120957
oprimir,oprimimos,0.477650875734724
oprimir,oprimen,0.5503751241485594
oprimir,oprimía,0.45983982222542097
oprimir,oprimía,0.45983982222542097
oprimir,oprimía,0.45983982222542097
oprimir,oprimían,0.5036432059108731
oprimir,oprimirás,0.4428956968045522
oprimir,oprimirá,0.5299190279634006
oprimir,oprimirá,0.5299190279634006
oprimir,oprimirán,0.4357783395804865
vestir,visto,0.2024512928208121
vestir,vistes,0.38832743029072747
vestir,vestís,0.3813481117977152
vestir,viste,0.6152294215525185
vestir,viste,0.6152294215525185
vestir,vestimos,0.527258342273838
vestir,vestís,0.3813481117977152
vestir,visten,0.5910756147228521
vestir,vestía,0.5230773846702866
vestir,vestía,0.5230773846702866
vestir,vestía,0.5230773846702866
vestir,vestíamos,0.48480415463199744
vestir,vestían,0.5674215236401615
vestir,vestiré,0.40211083113464474
vestir,vestirás,0.4450757546417339
vestir,vestirá,0.48478629902561954
vestir,vestirá,0.48478629902561954
vestir,vestiremos,0.4903836433877333
vestir,vestiréis,0.43213609187832136
vestir,vestirán,0.49786116749310905
sopar,sopo,0.43834274965084563
sopar,sopas,0.3134976779722507
sopar,sopa,0.36454350588874274
sopar,sopa,0.36454350588874274
adular,adulo,0.5928583777044808
adular,adula,0.6351144785255236
adular,adula,0.6351144785255236
adular,adulan,0.6338165115247504
adular,adulaba,0.5924585139762047
adular,adulaba,0.5924585139762047
adular,adulaba,0.5924585139762047
adular,adulaban,0.6416742107876985
revolar,revuelo,0.26779976791473215
revolar,revuela,0.8552511607333535
revolar,revuela,0.8552511607333535
revolar,revuelan,0.8102983672329571
colapsar,colapso,0.6705969085403128
colapsar,colapsa,0.6010391978782096
colapsar,colapsa,0.6010391978782096
colapsar,colapsan,0.5881902997874533
colapsar,colapsaba,0.5523818899042607
colapsar,colapsaba,0.5523818899042607
colapsar,colapsaba,0.5523818899042607
colapsar,colapsaban,0.501695880505267
colapsar,colapsará,0.6140639194445574
colapsar,colapsará,0.6140639194445574
colapsar,colapsarán,0.45635765584973
lacar,lacas,0.4783873811996535
lacar,laca,0.513708836825412
lacar,laca,0.513708836825412
amartillar,amartilla,0.8090654415110552
amartillar,amartilla,0.8090654415110552
amartillar,amartillaba,0.8513114033820826
amartillar,amartillaba,0.8513114033820826
amartillar,amartillaba,0.8513114033820826
escriturar,escrituras,0.4673336218951869
escriturar,escritura,0.23072524851016907
escriturar,escritura,0.23072524851016907
escriturar,escrituran,0.6267541904113393
escriturar,escrituraban,0.4773040564800888
ornar,orno,0.5456380003179696
ornar,orna,0.6756264873447297
ornar,orna,0.6756264873447297
ornar,ornan,0.7253197185058285
ornar,ornaba,0.7055520429717795
ornar,ornaba,0.7055520429717795
ornar,ornaba,0.7055520429717795
ornar,ornaban,0.7226420969622175
malversar,malversa,0.5730408718722558
malversar,malversa,0.5730408718722558
malversar,malversan,0.5078749832160535
malversar,malversaban,0.6147295436402549
descuartizar,descuartiza,0.610886994721987
descuartizar,descuartiza,0.610886994721987
descuartizar,descuartizan,0.5789309700726574
descuartizar,descuartizaba,0.5814886219290019
descuartizar,descuartizaba,0.5814886219290019
descuartizar,descuartizaba,0.5814886219290019
descuartizar,descuartizaban,0.5442757029138361
exteriorizar,exteriorizo,0.4836770603023439
exteriorizar,exterioriza,0.5712803178186424
exteriorizar,exterioriza,0.5712803178186424
exteriorizar,exteriorizan,0.518346260776895
exteriorizar,exteriorizaba,0.5676143954120518
exteriorizar,exteriorizaba,0.5676143954120518
exteriorizar,exteriorizaba,0.5676143954120518
exteriorizar,exteriorizaban,0.5159641461602328
remodelar,remodelo,0.5219730334638542
remodelar,remodela,0.6001864435622344
remodelar,remodela,0.6001864435622344
remodelar,remodelamos,0.40748023621092955
remodelar,remodelan,0.599414026232891
remodelar,remodelaba,0.5408163898886672
remodelar,remodelaba,0.5408163898886672
remodelar,remodelaba,0.5408163898886672
remodelar,remodelaban,0.5044970455905873
remodelar,remodelará,0.6075433634270511
remodelar,remodelará,0.6075433634270511
remodelar,remodelarán,0.49071379388913394
escalar,escalo,0.3755624545843784
escalar,escalas,0.2705958855470071
escalar,escala,0.23824134768616512
escalar,escala,0.23824134768616512
escalar,escalamos,0.4608429821234856
escalar,escalan,0.5215910210815151
escalar,escalaba,0.4642221296172405
escalar,escalaba,0.4642221296172405
escalar,escalaba,0.4642221296172405
escalar,escalaban,0.36897664544764863
escalar,escalará,0.48823989680412017
escalar,escalará,0.48823989680412017
escalar,escalarán,0.399372449832337
decelerar,decelera,0.8616368255963931
decelerar,decelera,0.8616368255963931
optimizar,optimiza,0.6846097100186441
optimizar,optimiza,0.6846097100186441
optimizar,optimizamos,0.5375099274136732
optimizar,optimizan,0.6761582332646005
optimizar,optimizaba,0.558733979822157
optimizar,optimizaba,0.558733979822157
optimizar,optimizaba,0.558733979822157
optimizar,optimizará,0.6321171478618381
optimizar,optimizará,0.6321171478618381
optimizar,optimizarán,0.6284419658338034
reconvenir,reconviene,0.5964797522076917
reconvenir,reconviene,0.5964797522076917
reconvenir,reconvenía,0.6128213268264583
reconvenir,reconvenía,0.6128213268264583
reconvenir,reconvenía,0.6128213268264583
investigar,investigo,0.39907293883452133
investigar,investigas,0.3853752445673402
investigar,investiga,0.6679046245975613
investigar,investiga,0.6679046245975613
investigar,investigamos,0.4531922890085519
investigar,investigan,0.6238008805895036
investigar,investigaba,0.587455895303225
investigar,investigaba,0.587455895303225
investigar,investigaba,0.587455895303225
investigar,investigábamos,0.4171677034476491
investigar,investigaban,0.5211622053949608
investigar,investigaré,0.3825400014061473
investigar,investigará,0.6614488083885238
investigar,investigará,0.6614488083885238
